X,Y,id,Block,Block num,icon_url
30.1334250589561,-23.7487517132564,,"14",,./0.png
30.1334935630805,-23.7486866655602,,"14",,./0.png
30.133405387646,-23.748629000454,,"14",,./0.png
30.1333480337748,-23.7486953985288,,"14",,./0.png
30.1333149292211,-23.748562145436,,"14",,./0.png
30.1332431403612,-23.7486637220235,,"14",,./0.png
30.1332291371848,-23.7485090982276,,"14",,./0.png
30.1331408868684,-23.7484548619047,,"14",,./0.png
30.1330676872478,-23.7483940443333,,"14",,./0.png
30.1329821709082,-23.7483284243277,,"14",,./0.png
30.1329231495435,-23.7484142296891,,"14",,./0.png
30.1328332820654,-23.7483771147153,,"14",,./0.png
30.1329010704677,-23.7482880418503,,"14",,./0.png
30.1327415323442,-23.7483125222917,,"14",,./0.png
30.1326496825313,-23.7482525017037,,"14",,./0.png
30.1327171954741,-23.7481760016002,,"14",,./0.png
30.1332728578109,-23.7487814758655,,"14",,./0.png
30.1331089491648,-23.7486652329105,,"14",,./0.png
30.1329346814826,-23.7485682358876,,"14",,./0.png
30.1327981698096,-23.7485622710984,,"14",,./0.png
30.1326459312474,-23.7485937475527,,"14",,./0.png
30.1327168477215,-23.7486453754413,,"14",,./0.png
30.1328136395782,-23.7487066312028,,"14",,./0.png
30.132897939393,-23.7487710852907,,"14",,./0.png
30.1328749191588,-23.7486311587485,,"14",,./0.png
30.1329478683576,-23.7487034061211,,"14",,./0.png
30.1330140144869,-23.7486325976984,,"14",,./0.png
30.1327765465974,-23.7489254821393,,"14",,./0.png
30.1327064246117,-23.7490076509704,,"14",,./0.png
30.1326969130036,-23.7488748358481,,"14",,./0.png
30.1326104304058,-23.7487966198983,,"14",,./0.png
30.132656459094,-23.7487368724645,,"14",,./0.png
30.1325453753977,-23.7488743089957,,"14",,./0.png
30.132628358319,-23.7489421690821,,"14",,./0.png
30.1324899533402,-23.748965898155,,"14",,./0.png
30.1325757954042,-23.7490166598312,,"14",,./0.png
30.1324234811241,-23.7490515649187,,"14",,./0.png
30.1325144653614,-23.7490944180698,,"14",,./0.png
30.1323723351003,-23.7491180778489,,"14",,./0.png
30.1324675633102,-23.7493073695571,,"14",,./0.png
30.1322490266354,-23.7494165114573,,"14",,./0.png
30.132312840407,-23.749338799474,,"14",,./0.png
30.1322029223453,-23.7494796876335,,"14",,./0.png
30.1323998992753,-23.7493907272916,,"14",,./0.png
30.1324206109688,-23.7495226069504,,"14",,./0.png
30.1320840554876,-23.7493062507295,,"14",,./0.png
30.1321217804035,-23.7494270120158,,"14",,./0.png
30.1322323068221,-23.749286706932,,"14",,./0.png
30.1321311335124,-23.74908529863,,"14",,./0.png
30.1320616945397,-23.7491646212246,,"14",,./0.png
30.131864021772,-23.7492569985251,,"14",,./0.png
30.1317587606727,-23.7490720939068,,"14",,./0.png
30.1319027409555,-23.7490490407762,,"14",,./0.png
30.13199856653,-23.74909770131,,"14",,./0.png
30.1319627293967,-23.7489758316311,,"14",,./0.png
30.1320466084663,-23.7490311308701,,"14",,./0.png
30.1321042637328,-23.7489510177216,,"14",,./0.png
30.1321874969542,-23.7490074483282,,"14",,./0.png
30.1320267059212,-23.7488906904546,,"14",,./0.png
30.1320869196822,-23.7488071945177,,"14",,./0.png
30.1319374397209,-23.7488261436808,,"14",,./0.png
30.1318555963194,-23.7489046640896,,"14",,./0.png
30.1317952821504,-23.7489927317948,,"14",,./0.png
30.1321663275048,-23.7488681278269,,"14",,./0.png
30.1322551358373,-23.7489252336472,,"14",,./0.png
30.1323348139661,-23.7490021799933,,"14",,./0.png
30.1320113748205,-23.7487400440221,,"14",,./0.png
30.1322306616645,-23.7487949992613,,"14",,./0.png
30.1323245870836,-23.7488453394547,,"14",,./0.png
30.1324001822769,-23.7489102038772,,"14",,./0.png
30.1322868620815,-23.7487245782082,,"14",,./0.png
30.1323759459261,-23.7487691112842,,"14",,./0.png
30.1324686672663,-23.7488177138807,,"14",,./0.png
30.1325215754672,-23.748755807366,,"14",,./0.png
30.1324290545349,-23.7486980610416,,"14",,./0.png
30.132348304773,-23.7486416766876,,"14",,./0.png
30.1324927300442,-23.74862663527,,"14",,./0.png
30.1325772425366,-23.7486813742657,,"14",,./0.png
30.1326018451874,-23.7483239357827,,"14",,./0.png
30.1320343844244,-23.7485403702102,,"14",,./0.png
30.132280462628,-23.7482230630105,,"14",,./0.png
30.1325024467321,-23.7481265626983,,"14",,./0.png
30.1325570543366,-23.7480721200297,,"14",,./0.png
30.1326529797102,-23.7481162082348,,"14",,./0.png
30.1325934692124,-23.7491596315674,,"14",,./0.png
30.1325757733336,-23.7494994750069,,"14",,./0.png
30.1326423459094,-23.7494092363129,,"14",,./0.png
30.1327594381822,-23.7492810587926,,"14",,./0.png
30.13268829969,-23.7493529178042,,"14",,./0.png
30.1325950071395,-23.7493020178296,,"14",,./0.png
30.1328171933533,-23.7491963734663,,"14",,./0.png
30.132904152185,-23.7492528728926,,"14",,./0.png
30.1329899695674,-23.7493047773409,,"14",,./0.png
30.1330767782885,-23.7493681345078,,"14",,./0.png
30.1331944586256,-23.7495532689401,,"14",,./0.png
30.1330976910251,-23.7494908703752,,"14",,./0.png
30.1331192194019,-23.7496422035633,,"14",,./0.png
30.1330373272337,-23.7495812245562,,"14",,./0.png
30.1329640770055,-23.7495226928286,,"14",,./0.png
30.1328661429831,-23.7494568421659,,"14",,./0.png
30.1327867595131,-23.7493947661849,,"14",,./0.png
30.1327265709019,-23.749477119436,,"14",,./0.png
30.132649173642,-23.7495511490793,,"14",,./0.png
30.1325940769411,-23.7496278796352,,"14",,./0.png
30.1325252462299,-23.7497077854464,,"14",,./0.png
30.132616155795,-23.7497540674922,,"14",,./0.png
30.1326860278103,-23.7496833284563,,"14",,./0.png
30.1327116816019,-23.7498164432981,,"14",,./0.png
30.1327690363263,-23.7497500455469,,"14",,./0.png
30.1328291749651,-23.7496699782322,,"14",,./0.png
30.1329032728628,-23.749576448835,,"14",,./0.png
30.1329749557936,-23.7496498161558,,"14",,./0.png
30.132813705186,-23.7495256181325,,"14",,./0.png
30.1330644735347,-23.7497029327196,,"14",,./0.png
30.1329952673665,-23.7497999833231,,"14",,./0.png
30.1332445881326,-23.7494764459272,,"14",,./0.png
30.1332983425295,-23.7494042639278,,"14",,./0.png
30.1332189087729,-23.749344474094,,"14",,./0.png
30.1331382834716,-23.7492823752323,,"14",,./0.png
30.133051199286,-23.7492315907803,,"14",,./0.png
30.1332047553887,-23.749196708129,,"14",,./0.png
30.1332828471829,-23.749261046795,,"14",,./0.png
30.1331150876452,-23.7491504494965,,"14",,./0.png
30.1329744244727,-23.7491638461505,,"14",,./0.png
30.1328813072345,-23.749104945556,,"14",,./0.png
30.1328064900287,-23.7490612493461,,"14",,./0.png
30.1332046676173,-23.7488605363674,,"14",,./0.png
30.1331199168089,-23.7488166559035,,"14",,./0.png
30.1331773459733,-23.748746829018,,"14",,./0.png
30.1341785176584,-23.7492593762247,,"14",,./0.png
30.1341073548505,-23.7493323789391,,"14",,./0.png
30.1340569004241,-23.7494240609203,,"14",,./0.png
30.1330389211679,-23.7490832879108,,"14",,./0.png
30.1328643828068,-23.7489702776495,,"14",,./0.png
30.1334408435325,-23.7489100862852,,"14",,./0.png
30.1326777879572,-23.7492232285623,,"14",,./0.png
30.1328508643743,-23.7484959296692,,"14",B,./0.png
30.1317472060039,-23.7493158596991,,"14",B,./0.png
30.1318440729617,-23.7493736871599,,"14",B,./0.png
30.1317679170254,-23.749447739382,,"14",B,./0.png
30.1316872172737,-23.7493890687308,,"14",B,./0.png
30.1316212204006,-23.7494530186568,,"14",B,./0.png
30.1317252118984,-23.7495258431831,,"14",B,./0.png
30.13155588885,-23.7495432799043,,"14",B,./0.png
30.1316628148031,-23.7495955771581,,"14",B,./0.png
30.1314786716595,-23.7498357082524,,"14",B,./0.png
30.1314064658975,-23.7498995427226,,"14",B,./0.png
30.1313315009878,-23.7499759036757,,"14",B,./0.png
30.1314305759601,-23.7500463502144,,"14",B,./0.png
30.1315006241388,-23.7499676110112,,"14",B,./0.png
30.1315658056244,-23.7498842076304,,"14",B,./0.png
30.1316144940121,-23.7498165059433,,"14",B,./0.png
30.1316795250052,-23.7497399603146,,"14",B,./0.png
30.1317421727287,-23.749658796646,,"14",B,./0.png
30.1318586507186,-23.7495020226189,,"14",B,./0.png
30.131923681403,-23.7494254768557,,"14",B,./0.png
30.1320159073953,-23.7494683533702,,"14",B,./0.png
30.1319332172504,-23.7495571489761,,"14",B,./0.png
30.1318231482685,-23.7497048946211,,"14",B,./0.png
30.1317003863148,-23.7498649821844,,"14",B,./0.png
30.1315812740081,-23.7500285677209,,"14",B,./0.png
30.1315349937611,-23.7500997444249,,"14",B,./0.png
30.1316047188913,-23.7501490638487,,"14",B,./0.png
30.1316583491626,-23.7500825973863,,"14",B,./0.png
30.1317271304707,-23.750004977974,,"14",B,./0.png
30.1317934032196,-23.7499284553653,,"14",B,./0.png
30.1319208814264,-23.7497798896679,,"14",B,./0.png
30.1319711620606,-23.7496962093338,,"14",B,./0.png
30.1320201007055,-23.7496170777938,,"14",B,./0.png
30.1320928822395,-23.7495269546863,,"14",B,./0.png
30.1321836036147,-23.7495818092347,,"14",B,./0.png
30.1321094300797,-23.7496787671455,,"14",B,./0.png
30.1319957111984,-23.7498230148301,,"14",B,./0.png
30.1319243465064,-23.749905160142,,"14",B,./0.png
30.1318756832849,-23.749971718969,,"14",B,./0.png
30.1318079934541,-23.7500562193376,,"14",B,./0.png
30.1317479291992,-23.7501328572654,,"14",B,./0.png
30.1316901478408,-23.750218685045,,"14",B,./0.png
30.1317808819954,-23.7502729683713,,"14",B,./0.png
30.1318399050386,-23.750187163618,,"14",B,./0.png
30.1319025529159,-23.7501059998994,,"14",B,./0.png
30.1319561830273,-23.7500395333168,,"14",B,./0.png
30.1320176642073,-23.7499549175656,,"14",B,./0.png
30.132071294194,-23.7498884509302,,"14",B,./0.png
30.1321489925995,-23.7498007059933,,"14",B,./0.png
30.1322040144724,-23.7497274045395,,"14",B,./0.png
30.1322830295494,-23.7496362536657,,"14",B,./0.png
30.1323489294457,-23.7496900754614,,"14",B,./0.png
30.1322845894222,-23.74979178981,,"14",B,./0.png
30.1322146419897,-23.7498659575461,,"14",B,./0.png
30.1321621034762,-23.7499393051183,,"14",B,./0.png
30.1321045479503,-23.7500148463622,,"14",B,./0.png
30.1320383254264,-23.7500890831779,,"14",B,./0.png
30.131985962097,-23.7501544298832,,"14",B,./0.png
30.1319294476417,-23.7502391378589,,"14",B,./0.png
30.1318580325433,-23.7503235690492,,"14",B,./0.png
30.1319462834179,-23.7503778061649,,"14",B,./0.png
30.1320149394737,-23.7503059014731,,"14",B,./0.png
30.1321263006564,-23.7501558928504,,"14",B,./0.png
30.1322528627294,-23.749992445199,,"14",B,./0.png
30.1323642484011,-23.7498412933773,,"14",B,./0.png
30.132439463177,-23.7497535021549,,"14",B,./0.png
30.1325288554856,-23.7498123338654,,"14",B,./0.png
30.1324499155951,-23.7499000559595,,"14",B,./0.png
30.1323873432977,-23.7499777910346,,"14",B,./0.png
30.1323348298735,-23.7500499956997,,"14",B,./0.png
30.1322659737134,-23.7501310443245,,"14",B,./0.png
30.1322171101378,-23.7502067470245,,"14",B,./0.png
30.1321559796826,-23.7502753612781,,"14",B,./0.png
30.1320935072332,-23.7503485243181,,"14",B,./0.png
30.1320259926894,-23.7504250239866,,"14",B,./0.png
30.1321077094332,-23.7504940043177,,"14",B,./0.png
30.1321665319681,-23.7504173431879,,"14",B,./0.png
30.1322327796653,-23.7503419633591,,"14",B,./0.png
30.132300519515,-23.750255176855,,"14",B,./0.png
30.1323630920116,-23.7501774418353,,"14",B,./0.png
30.1324090712614,-23.7501199804823,,"14",B,./0.png
30.1324867946646,-23.7500310923989,,"14",B,./0.png
30.132539533445,-23.7499486009419,,"14",B,./0.png
30.1325957217508,-23.7498787513023,,"14",B,./0.png
30.1326977567605,-23.7499275267646,,"14",B,./0.png
30.1326190423327,-23.7500049622164,,"14",B,./0.png
30.1325649867127,-23.7500908595558,,"14",B,./0.png
30.1325049228501,-23.7501674978193,,"14",B,./0.png
30.1324552184795,-23.7502248900283,,"14",B,./0.png
30.1323811198651,-23.7503184191372,,"14",B,./0.png
30.1323173556897,-23.7503938451583,,"14",B,./0.png
30.1321908934576,-23.7505527209468,,"14",B,./0.png
30.1322690856384,-23.7506124882673,,"14",B,./0.png
30.1323400998452,-23.7505463443966,,"14",B,./0.png
30.1324042398583,-23.7504537738244,,"14",B,./0.png
30.1324743127971,-23.7503738911772,,"14",B,./0.png
30.132530651642,-23.7502971837652,,"14",B,./0.png
30.1325943655527,-23.7502240435789,,"14",B,./0.png
30.1326582547293,-23.7501429025674,,"14",B,./0.png
30.1327147185981,-23.7500604802148,,"14",B,./0.png
30.1327720233477,-23.7499963684151,,"14",B,./0.png
30.1328517077024,-23.7500447287888,,"14",B,./0.png
30.1327992946744,-23.7501123617522,,"14",B,./0.png
30.132728796262,-23.7502116750769,,"14",B,./0.png
30.1326702496723,-23.7502757637913,,"14",B,./0.png
30.1326114775826,-23.7503501392087,,"14",B,./0.png
30.1325538218908,-23.7504302525047,,"14",B,./0.png
30.1324824821957,-23.7505112551011,,"14",B,./0.png
30.1324199095822,-23.7505889901578,,"14",B,./0.png
30.1323596449655,-23.7506747720889,,"14",B,./0.png
30.132445312661,-23.7507335347205,,"14",B,./0.png
30.1325092022082,-23.7506523938082,,"14",B,./0.png
30.1325556324868,-23.7505743589637,,"14",B,./0.png
30.1326041703988,-23.7505135147654,,"14",B,./0.png
30.1327407161319,-23.7503479652126,,"14",B,./0.png
30.1328059471973,-23.7502622753127,,"14",B,./0.png
30.132879694843,-23.750184747553,,"14",B,./0.png
30.1329386169823,-23.750103514187,,"14",B,./0.png
30.1326859447226,-23.7504098371545,,"14",B,./0.png
30.1330205845339,-23.7501610643583,,"14",B,./0.png
30.1329643462075,-23.7502332001017,,"14",B,./0.png
30.1328917401053,-23.7503153228402,,"14",B,./0.png
30.1328289423983,-23.7504033448303,,"14",B,./0.png
30.1327791378657,-23.7504653090284,,"14",B,./0.png
30.1327103318075,-23.7505440719129,,"14",B,./0.png
30.1326575427472,-23.7506288493503,,"14",B,./0.png
30.1325855875132,-23.7506812546793,,"14",B,./0.png
30.1325214725404,-23.7507726823561,,"14",B,./0.png
30.132605873609,-23.7508325648227,,"14",B,./0.png
30.1326643704097,-23.7507707621041,,"14",B,./0.png
30.1327335022575,-23.7506771406435,,"14",B,./0.png
30.132794557504,-23.7506119550639,,"14",B,./0.png
30.1328608300281,-23.7505354319712,,"14",B,./0.png
30.1329146352169,-23.7504609642357,,"14",B,./0.png
30.1329898250116,-23.7503743157202,,"14",B,./0.png
30.1330385880599,-23.7503031846222,,"14",B,./0.png
30.1330937098923,-23.7502253109449,,"14",B,./0.png
30.133188445356,-23.7502670899812,,"14",B,./0.png
30.1331331231996,-23.750354107461,,"14",B,./0.png
30.1330682178679,-23.750424938897,,"14",B,./0.png
30.1330067621107,-23.7505084121362,,"14",B,./0.png
